418952	E/INCB/1991/2/Supp.10	11176/387434	1990-01-01 00:00:00||1992-01-01 00:00:00	1992-01-01 0:00:00			ISSN 1013-8250		http://hdl.handle.net/11176/397131	Spanish		Suplemento n°. 10 a estupefacientes : previsiones de las necesidades mundiales para 1992, estadísticas para 1990, previsiones actualizadas al 31 de octubre de 1992				International Narcotics Control Board	Junta Internacional de Fiscalización de Estupefacientes	Organe international de contrôle des stupéfiants		
418018	E/INCB/1991/2/Supp.11	11176/387434	1990-01-01 00:00:00||1992-01-01 00:00:00	1992-01-01 0:00:00			ISSN 1013-8250		http://hdl.handle.net/11176/396197	French			Supplément n°. 11 à stupéfiants : évaluations des besoins du monde pour 1992, statistiques pour 1990, évaluations à jour au 30 novembre 1992			International Narcotics Control Board	Junta Internacional de Fiscalización de Estupefacientes	Organe international de contrôle des stupéfiants		
418871	E/INCB/1991/2/Supp.12	11176/387434	1992-01-01 00:00:00||1990-01-01 00:00:00	1993-01-01 0:00:00			ISSN 1013-8250		http://hdl.handle.net/11176/397050	Spanish		Suplemento n°. 12 a estupefacientes : previsiones de las necesidades mundiales para 1992, estadísticas para 1990, previsiones actualizadas al 31 de diciembre de 1992				International Narcotics Control Board	Junta Internacional de Fiscalización de Estupefacientes	Organe international de contrôle des stupéfiants		
418472	E/INCB/1991/2/Supp.2	11176/387434	1990-01-01 00:00:00||1992-01-01 00:00:00	1992-01-01 0:00:00			ISSN 1013-8250		http://hdl.handle.net/11176/396651	English	Supplement no. 02 to narcotic drugs : estimated world requirements for 1992, statistics for 1990, estimates updated as of 29 February 1992					International Narcotics Control Board	Junta Internacional de Fiscalización de Estupefacientes	Organe international de contrôle des stupéfiants		
418008	E/INCB/1991/2/Supp.3	11176/387434	1990-01-01 00:00:00||1992-01-01 00:00:00	1992-01-01 0:00:00			ISSN 1013-8250		http://hdl.handle.net/11176/396187	French			Supplément n° 03 à stupéfiants : évaluations des besoins du monde pour 1992, statistiques pour 1990, évaluations à jour au 31 mars 1992			International Narcotics Control Board	Junta Internacional de Fiscalización de Estupefacientes	Organe international de contrôle des stupéfiants		
421111	E/INCB/1991/2/Supp.4	11176/387434	1990-01-01 00:00:00||1992-01-01 00:00:00	1992-01-01 0:00:00			ISSN 1013-8250		http://hdl.handle.net/11176/399290	Spanish		Suplemento n°. 04 a estupefacientes : previsiones de las necesidades mundiales para 1992, estadísticas para 1990, previsiones actualizadas al 30 de abril de 1992				International Narcotics Control Board	Junta Internacional de Fiscalización de Estupefacientes	Organe international de contrôle des stupéfiants		
419816	E/INCB/1991/2/Supp.5	11176/387434	1990-01-01 00:00:00||1992-01-01 00:00:00	1992-01-01 0:00:00			ISSN 1013-8250		http://hdl.handle.net/11176/397995	French			Supplément n°. 05 à stupéfiants : évaluations des besoins du monde pour 1992, statistiques pour 1990, évaluations à jour au 31 mai 1992			International Narcotics Control Board	Junta Internacional de Fiscalización de Estupefacientes	Organe international de contrôle des stupéfiants		
419382	E/INCB/1991/2/Supp.6	11176/387434	1990-01-01 00:00:00||1992-01-01 00:00:00	1992-01-01 0:00:00			ISSN 1013-8250		http://hdl.handle.net/11176/397561	French			Supplément n°. 06 à stupéfiants : évaluations des besoins du monde pour 1992, statistiques pour 1990, évaluations à jour au 30 juin 1992			International Narcotics Control Board	Junta Internacional de Fiscalización de Estupefacientes	Organe international de contrôle des stupéfiants		
421046	E/INCB/1991/2/Supp.7	11176/387434	1990-01-01 00:00:00||1992-01-01 00:00:00	1992-01-01 0:00:00			ISSN 1013-8250		http://hdl.handle.net/11176/399225	Spanish		Suplemento n°. 07 a estupefacientes : previsiones de las necesidades mundiales para 1992, estadísticas para 1990, previsiones actualizadas al 31 de julio de 1992				International Narcotics Control Board	Junta Internacional de Fiscalización de Estupefacientes	Organe international de contrôle des stupéfiants		
418436	E/INCB/1991/2/Supp.8	11176/387434	1992-01-01 00:00:00||1990-01-01 00:00:00	1992-01-01 0:00:00			ISSN 1013-8250		http://hdl.handle.net/11176/396615	English	Supplement no. 08 to narcotic drugs : estimated world requirements for 1992, statistics for 1990, estimates updated as of 31 August 1992					International Narcotics Control Board	Junta Internacional de Fiscalización de Estupefacientes	Organe international de contrôle des stupéfiants		
419780	E/INCB/1991/2/Supp.9	11176/387434	1992-01-01 00:00:00||1990-01-01 00:00:00	1992-01-01 0:00:00			ISSN 1013-8250		http://hdl.handle.net/11176/397959	English	Supplement no. 09 to narcotic drugs : estimated world requirements for 1992, statistics for 1990, estimates updated as of 30 September 1992					International Narcotics Control Board	Junta Internacional de Fiscalización de Estupefacientes	Organe international de contrôle des stupéfiants		
421800	E/INCB/1991/3	11176/387434	1990-01-01 0:00:00	1991-01-01 0:00:00		ISBN 92-1-048051-1	ISSN 0253-9403		http://hdl.handle.net/11176/399979	English	Psychotropic substances : statistics for 1990, assessments of medical and scientific requirements for substances in schedule II, requirement of import authorizations for substances in schedules III and IV					International Narcotics Control Board	Junta Internacional de Fiscalización de Estupefacientes	Organe international de contrôle des stupéfiants		E/F/S.91.XI.3
419509	E/INCB/1992/1	11176/387434	1992-01-01 0:00:00	1992-01-01 0:00:00					http://hdl.handle.net/11176/397688	English	Report of the International Narcotics Control Board for 1992					International Narcotics Control Board				E.93.XI.1
421687	E/INCB/1992/1	11176/387434	1992-01-01 0:00:00	1992-01-01 0:00:00					http://hdl.handle.net/11176/399866	French			Rapport de l'Organe international de contrôle des stupéfiants pour 1992					Organe international de contrôle des stupéfiants		F.93.XI.1
420354	E/INCB/1992/1	11176/387434	1992-01-01 0:00:00	1992-01-01 0:00:00					http://hdl.handle.net/11176/398533	Spanish		Informe de la Junta Internacional de Fiscalización de Estupefacientes correspondiente a 1992					Junta Internacional de Fiscalización de Estupefacientes			S.93.XI.1
420255	E/INCB/1992/2	11176/387434	1993-01-01 00:00:00||1991-01-01 00:00:00	1992-01-01 0:00:00		ISBN 92-1-048053-8	ISSN 1013-3453		http://hdl.handle.net/11176/398434	English	Narcotic drugs : estimated world requirements for 1993, statistics for 1991					International Narcotics Control Board	Junta Internacional de Fiscalización de Estupefacientes	Organe international de contrôle des stupéfiants		E/F/S.92.XI.1
420085	E/INCB/1992/2/Supp.1	11176/387434	1991-01-01 00:00:00||1993-01-01 00:00:00	1993-01-01 0:00:00			ISSN 1013-8250		http://hdl.handle.net/11176/398264	English	Supplement no. 01 to narcotic drugs : estimated world requirements for 1993, statistics for 1991, estimates updated as of 31 January 1993					International Narcotics Control Board	Junta Internacional de Fiscalización de Estupefacientes	Organe international de contrôle des stupéfiants		
422104	E/INCB/1992/2/Supp.10	11176/387434	1993-01-01 00:00:00||1991-01-01 00:00:00	1993-01-01 0:00:00			ISSN 1013-8250		http://hdl.handle.net/11176/400283	French			Supplément n°. 10 à stupéfiants : évaluations des besoins du monde pour 1993, statistiques pour 1991, évaluations à jour au 31 octobre 1993			International Narcotics Control Board	Junta Internacional de Fiscalización de Estupefacientes	Organe international de contrôle des stupéfiants		
419982	E/INCB/1992/2/Supp.11	11176/387434	1991-01-01 00:00:00||1993-01-01 00:00:00	1993-01-01 0:00:00			ISSN 1013-8250		http://hdl.handle.net/11176/398161	English	Supplement no. 11 to narcotic drugs : estimated world requirements for 1993, statistics for 1991, estimates updated as of 30 November 1993					International Narcotics Control Board	Junta Internacional de Fiscalización de Estupefacientes	Organe international de contrôle des stupéfiants		
421727	E/INCB/1992/2/Supp.12	11176/387434	1991-01-01 00:00:00||1993-01-01 00:00:00	1993-01-01 0:00:00			ISSN 1013-8250		http://hdl.handle.net/11176/399906	French			Supplément n°. 12 à stupéfiants : évaluations des besoins du monde pour 1993, statistiques pour 1991, évaluations à jour au 31 décembre 1993			International Narcotics Control Board	Junta Internacional de Fiscalización de Estupefacientes	Organe international de contrôle des stupéfiants		
420748	E/INCB/1992/2/Supp.2	11176/387434	1993-01-01 00:00:00||1991-01-01 00:00:00	1993-01-01 0:00:00			ISSN 1013-8250		http://hdl.handle.net/11176/398927	Spanish		Suplemento n.° 2 a estupefacientes : previsiones de las necesidades mundiales para 1993, estadísticas para 1991, previsiones actualizadas al 28 de febrero de 1993				International Narcotics Control Board	Junta Internacional de Fiscalización de Estupefacientes	Organe international de contrôle des stupéfiants		
421022	E/INCB/1992/2/Supp.3	11176/387434	1991-01-01 00:00:00||1993-01-01 00:00:00	1993-01-01 0:00:00			ISSN 1013-8250		http://hdl.handle.net/11176/399201	Spanish		Suplemento n.° 3 a estupefacientes : previsiones de las necesidades mundiales para 1993, estadísticas para 1991, previsiones actualizadas al 31 de marzo de 1993				International Narcotics Control Board	Junta Internacional de Fiscalización de Estupefacientes	Organe international de contrôle des stupéfiants		
419571	E/INCB/1992/2/Supp.4	11176/387434	1993-01-01 00:00:00||1991-01-01 00:00:00	1993-01-01 0:00:00			ISSN 1013-8250		http://hdl.handle.net/11176/397750	French			Supplément n° 4 à stupéfiants : évaluations des besoins du monde pour 1993, statistiques pour 1991, évaluations à jour au 30 avril 1993			International Narcotics Control Board	Junta Internacional de Fiscalización de Estupefacientes	Organe international de contrôle des stupéfiants		
420056	E/INCB/1992/2/Supp.5	11176/387434	1991-01-01 00:00:00||1993-01-01 00:00:00	1993-01-01 0:00:00			ISSN 1013-8250		http://hdl.handle.net/11176/398235	English	Supplement no. 05 to narcotic drugs : estimated world requirements for 1993, statistics for 1991, estimates updated as of 31 May 1993					International Narcotics Control Board	Junta Internacional de Fiscalización de Estupefacientes	Organe international de contrôle des stupéfiants		
418901	E/INCB/1992/2/Supp.6	11176/387434	1991-01-01 00:00:00||1993-01-01 00:00:00	1993-01-01 0:00:00			ISSN 1013-8250		http://hdl.handle.net/11176/397080	English	Supplement no. 06 to narcotic drugs : estimated world requirements for 1993, statistics for 1991, estimates updated as of 30 June 1993					International Narcotics Control Board	Junta Internacional de Fiscalización de Estupefacientes	Organe international de contrôle des stupéfiants		
419111	E/INCB/1992/2/Supp.7	11176/387434	1993-01-01 00:00:00||1991-01-01 00:00:00	1993-01-01 0:00:00			ISSN 1013-8250		http://hdl.handle.net/11176/397290	French			Supplément n°. 07 à stupéfiants : évaluations des besoins du monde pour 1993, statistiques pour 1991, évaluations à jour au 31 juillet 1993			International Narcotics Control Board	Junta Internacional de Fiscalización de Estupefacientes	Organe international de contrôle des stupéfiants		
420111	E/INCB/1992/2/Supp.8	11176/387434	1991-01-01 00:00:00||1993-01-01 00:00:00	1993-01-01 0:00:00			ISSN 1013-8250		http://hdl.handle.net/11176/398290	Spanish		Suplemento n°. 08 a estupefacientes : previsiones de las necesidades mundiales para 1993, estadísticas para 1991, previsiones actualizadas al 31 de agosto de 1993				International Narcotics Control Board	Junta Internacional de Fiscalización de Estupefacientes	Organe international de contrôle des stupéfiants		
418966	E/INCB/1992/2/Supp.9	11176/387434	1991-01-01 00:00:00||1993-01-01 00:00:00	1993-01-01 0:00:00			ISSN 1013-8250		http://hdl.handle.net/11176/397145	French			Supplément n°. 09 à stupéfiants : évaluations des besoins du monde pour 1993, statistiques pour 1991, évaluations à jour au 30 septembre 1993			International Narcotics Control Board	Junta Internacional de Fiscalización de Estupefacientes	Organe international de contrôle des stupéfiants		
421827	E/INCB/1992/3	11176/387434	1991-01-01 0:00:00	1992-01-01 0:00:00		ISBN 92-1-048054-6	ISSN 0253-9403		http://hdl.handle.net/11176/400006	English	Psychotropic substances : statistics for 1991, assessments of medical and scientific requirements for substances in schedules II, III and IV, requirement of import authorizations for substances in schedules III and IV					International Narcotics Control Board	Junta Internacional de Fiscalización de Estupefacientes	Organe international de contrôle des stupéfiants		E/F/S.92.XI.2
420137	E/INCB/1993/1	11176/387434	1993-01-01 0:00:00	1993-01-01 0:00:00					http://hdl.handle.net/11176/398316	English	Report of the International Narcotics Control Board for 1993					International Narcotics Control Board				E.94.XI.2
421473	E/INCB/1993/1	11176/387434	1993-01-01 0:00:00	1993-01-01 0:00:00		ISBN 92-1-248072-1	ISSN 0257-3725		http://hdl.handle.net/11176/399652	French			Rapport de l'Organe international de contrôle des stupéfiants pour 1993					Organe international de contrôle des stupéfiants		F.94.XI.2
418449	E/INCB/1993/1	11176/387434	1993-01-01 0:00:00	1993-01-01 0:00:00					http://hdl.handle.net/11176/396628	Spanish		Informe de la Junta Internacional de Fiscalización de Estupefacientes correspondiente a 1993					Junta Internacional de Fiscalización de Estupefacientes			S.94.XI.2
422172	E/INCB/1993/2	11176/387434	1992-01-01 00:00:00||1994-01-01 00:00:00	1993-01-01 0:00:00		ISBN 92-1-048057-0	ISSN 1013-3453		http://hdl.handle.net/11176/400351	English	Narcotic drugs : estimated world requirements for 1994, statistics for 1992					International Narcotics Control Board	Junta Internacional de Fiscalización de Estupefacientes	Organe international de contrôle des stupéfiants		E/F/S.94.XI.3
422346	E/INCB/1993/2/Supp.1	11176/387434	1994-01-01 00:00:00||1992-01-01 00:00:00	1994-01-01 0:00:00			ISSN 1013-8250		http://hdl.handle.net/11176/400525	French			Supplément n° 1 à stupéfiants : évaluations des besoins du monde pour 1994, statistiques pour 1992, évaluations à jour au 31 janvier 1994			International Narcotics Control Board	Junta Internacional de Fiscalización de Estupefacientes	Organe international de contrôle des stupéfiants		
422267	E/INCB/1993/2/Supp.10	11176/387434	1994-01-01 00:00:00||1992-01-01 00:00:00	1994-01-01 0:00:00			ISSN 1013-8250		http://hdl.handle.net/11176/400446	English	Supplement no. 10 to narcotic drugs : estimated world requirements for 1994, statistics for 1992, estimates updated as of 31 October 1994					International Narcotics Control Board	Junta Internacional de Fiscalización de Estupefacientes	Organe international de contrôle des stupéfiants		
418503	E/INCB/1993/2/Supp.11	11176/387434	1994-01-01 00:00:00||1992-01-01 00:00:00	1994-01-01 0:00:00			ISSN 1013-8250		http://hdl.handle.net/11176/396682	English	Supplement no. 11 to narcotic drugs : estimated world requirements for 1994, statistics for 1992, estimates updated as of 30 November 1994					International Narcotics Control Board	Junta Internacional de Fiscalización de Estupefacientes	Organe international de contrôle des stupéfiants		
419146	E/INCB/1993/2/Supp.12	11176/387434	1992-01-01 00:00:00||1994-01-01 00:00:00	1994-01-01 0:00:00			ISSN 1013-8250		http://hdl.handle.net/11176/397325	French			Supplément n°. 12 à stupéfiants : évaluations des besoins du monde pour 1994, statistiques pour 1992, évaluations à jour au 31 décembre 1994			International Narcotics Control Board	Junta Internacional de Fiscalización de Estupefacientes	Organe international de contrôle des stupéfiants		
421867	E/INCB/1993/2/Supp.2	11176/387434	1992-01-01 00:00:00||1994-01-01 00:00:00	1994-01-01 0:00:00			ISSN 1013-8250		http://hdl.handle.net/11176/400046	English	Supplement no. 02 to narcotic drugs : estimated world requirements for 1994, statistics for 1992, estimates updated as of 28 February 1994					International Narcotics Control Board	Junta Internacional de Fiscalización de Estupefacientes	Organe international de contrôle des stupéfiants		
421164	E/INCB/1993/2/Supp.3	11176/387434	1992-01-01 00:00:00||1994-01-01 00:00:00	1994-01-01 0:00:00			ISSN 1013-8250		http://hdl.handle.net/11176/399343	Spanish		Suplemento n.° 3 a estupefacientes : previsiones de las necesidades mundiales para 1994, estadistícas para 1992, previsiones actualizadas al 31 de marzo de 1994				International Narcotics Control Board	Junta Internacional de Fiscalización de Estupefacientes	Organe international de contrôle des stupéfiants		
422153	E/INCB/1993/2/Supp.4	11176/387434	1994-01-01 00:00:00||1992-01-01 00:00:00	1994-01-01 0:00:00			ISSN 1013-8250		http://hdl.handle.net/11176/400332	English	Supplement no. 04 to narcotic drugs : estimated world requirements for 1994, statistics for 1992, estimates updated as of 30 April 1994					International Narcotics Control Board	Junta Internacional de Fiscalización de Estupefacientes	Organe international de contrôle des stupéfiants		
419523	E/INCB/1993/2/Supp.5	11176/387434	1994-01-01 00:00:00||1992-01-01 00:00:00	1994-01-01 0:00:00			ISSN 1013-8250		http://hdl.handle.net/11176/397702	English	Supplement no. 05 to narcotic drugs : estimated world requirements for 1994, statistics for 1992, estimates updated as of 31 May 1994					International Narcotics Control Board	Junta Internacional de Fiscalización de Estupefacientes	Organe international de contrôle des stupéfiants		
420624	E/INCB/1993/2/Supp.6	11176/387434	1994-01-01 00:00:00||1992-01-01 00:00:00	1994-01-01 0:00:00			ISSN 1013-8250		http://hdl.handle.net/11176/398803	English	Supplement no. 06 to narcotic drugs : estimated world requirements for 1994, statistics for 1992, estimates updated as of 30 June 1994					International Narcotics Control Board	Junta Internacional de Fiscalización de Estupefacientes	Organe international de contrôle des stupéfiants		
419339	E/INCB/1993/2/Supp.7	11176/387434	1994-01-01 00:00:00||1992-01-01 00:00:00	1994-01-01 0:00:00			ISSN 1013-8250		http://hdl.handle.net/11176/397518	Spanish		Suplemento n°. 07 a estupefacientes : previsiones de las necesidades mundiales para 1994, estadistícas para 1992, previsiones actualizadas al 31 de julio de 1994				International Narcotics Control Board	Junta Internacional de Fiscalización de Estupefacientes	Organe international de contrôle des stupéfiants		
421653	E/INCB/1993/2/Supp.8	11176/387434	1992-01-01 00:00:00||1994-01-01 00:00:00	1994-01-01 0:00:00			ISSN 1013-8250		http://hdl.handle.net/11176/399832	English	Supplement no. 8 to narcotic drugs : estimated world requirements for 1994, statistics for 1992, estimates updated as of 31 August 1994					International Narcotics Control Board	Junta Internacional de Fiscalización de Estupefacientes	Organe international de contrôle des stupéfiants		
421260	E/INCB/1993/2/Supp.9	11176/387434	1994-01-01 00:00:00||1992-01-01 00:00:00	1994-01-01 0:00:00			ISSN 1013-8250		http://hdl.handle.net/11176/399439	French			Supplément n°. 09 à stupéfiants : évaluations des besoins du monde pour 1994, statistiques pour 1992, évaluations à jour au 30 septembre 1994			International Narcotics Control Board	Junta Internacional de Fiscalización de Estupefacientes	Organe international de contrôle des stupéfiants		
421589	E/INCB/1993/3	11176/387434	1992-01-01 0:00:00	1993-01-01 0:00:00		ISBN 92-1-048058-9	ISSN 0253-9403		http://hdl.handle.net/11176/399768	Spanish		Sustancias sicotrópicas : estadísticas para 1992, previsiones de las necesidades anuales para fines médicos y científicos de las sustancias de las listas II, III y IV, autorizaciones de importación exigidas para las sustancias de las listas III y IV				International Narcotics Control Board	Junta Internacional de Fiscalización de Estupefacientes	Organe international de contrôle des stupéfiants		E/F/S.94.XI.4
417988	E/INCB/1993/4	11176/387434	1988-01-01 0:00:00	1993-01-01 0:00:00					http://hdl.handle.net/11176/396167	English	Precursors and chemicals frequently used in the illicit manufacture of narcotic drugs and psychotropic substances : report of the International Narcotics Control Board on the implementation of article 12 of the United Nations Convention against illicit traffic in narcotic drugs and psychotropic substances of 1988					International Narcotics Control Board				E.94.XI.1
419224	E/INCB/1993/4	11176/387434	1993-01-01 00:00:00||1988-01-01 00:00:00	1993-01-01 0:00:00					http://hdl.handle.net/11176/397403	French			Précurseurs et produits chimiques fréquemment utilisés dans la fabrication illicite de stupéfiants et de substances psychotropes : rapport de l'Organe international de contrôle des stupéfiants sur l'application de l'article 12 de la Convention des Nations Unies contre le trafic illicite de stupéfiants et de substances psychotropes de 1988					Organe international de contrôle des stupéfiants		F.94.XI.1
420722	E/INCB/1993/4	11176/387434	1988-01-01 00:00:00||1993-01-01 00:00:00	1993-01-01 0:00:00					http://hdl.handle.net/11176/398901	Spanish		Precursores y productos químicos frecuentemente utilizados para la fabricación ilícita de estupefacientes y sustancias sicotrópicas : informe de la Junta Internacional de Fiscalización de Estupefacientes sobre la aplicación del artículo 12 de la Convención de las Naciones Unidas contra el tráfico ilícito de estupefacientes y sustancias sicotrópicas de 1988					Junta Internacional de Fiscalización de Estupefacientes			S.94.XI.1
418510	E/INCB/1994/1	11176/387434	1994-01-01 0:00:00	1994-01-01 0:00:00					http://hdl.handle.net/11176/396689	English	Report of the International Narcotics Control Board for 1994					International Narcotics Control Board				E.95.XI.4
421683	E/INCB/1994/1	11176/387434	1994-01-01 0:00:00	1994-01-01 0:00:00					http://hdl.handle.net/11176/399862	French			Rapport de l'Organe international de contrôle des stupéfiants pour 1994					Organe international de contrôle des stupéfiants		F.95.XI.4
418410	E/INCB/1994/1	11176/387434	1994-01-01 0:00:00	1994-01-01 0:00:00					http://hdl.handle.net/11176/396589	Spanish		Informe de la Junta Internacional de Fiscalización de Estupefacientes correspondiente a 1994					Junta Internacional de Fiscalización de Estupefacientes			S.95.XI.4
419999	E/INCB/1994/1/Supp.1	11176/387434	1994-01-01 0:00:00	1994-01-01 0:00:00					http://hdl.handle.net/11176/398178	English	Effectiveness of the international drug control treaties : supplement to the report of the International Narcotics Control Board for 1994					International Narcotics Control Board				E.95.XI.5
421852	E/INCB/1994/1/Supp.1	11176/387434	1994-01-01 0:00:00	1994-01-01 0:00:00					http://hdl.handle.net/11176/400031	French			Efficacité des traités internationaux relatifs au contrôle des drogues : supplément au rapport de l' Organe international de contrôle des stupéfiants pour 1994					Organe international de contrôle des stupéfiants		F.95.XI.5
418719	E/INCB/1994/1/Supp.1	11176/387434	1994-01-01 0:00:00	1994-01-01 0:00:00					http://hdl.handle.net/11176/396898	Spanish		Eficacia de los tratados de fiscalización internacional de drogas : suplemento del informe de la Junta Internacional de Fiscalización de Estupefacientes correspondiente a 1994					Junta Internacional de Fiscalización de Estupefacientes			S.95.XI.5
419430	E/INCB/1994/2	11176/387434	1995-01-01 00:00:00||1993-01-01 00:00:00	1994-01-01 0:00:00		ISBN 92-1-04860-0	ISSN 1013-3453		http://hdl.handle.net/11176/397609	Spanish		Estupefacientes : previsiones de las necesidades mundiales para 1995, estadísticas para 1993				International Narcotics Control Board	Junta Internacional de Fiscalización de Estupefacientes	Organe international de contrôle des stupéfiants		E/F/S.95.XI.3
418107	E/INCB/1994/2/Supp.1	11176/387434	1995-01-01 00:00:00||1993-01-01 00:00:00	1995-01-01 0:00:00			ISSN 1013-8250		http://hdl.handle.net/11176/396286	French			Supplément n° 1 à stupéfiants : évaluations des besoins du monde pour 1995, statistiques pour 1993, évaluations à jour au 31 janvier 1995			International Narcotics Control Board	Junta Internacional de Fiscalización de Estupefacientes	Organe international de contrôle des stupéfiants		
418289	E/INCB/1994/2/Supp.10	11176/387434	1995-01-01 00:00:00||1993-01-01 00:00:00	1995-01-01 0:00:00			ISSN 1013-8250		http://hdl.handle.net/11176/396468	Spanish		Suplemento n°. 10 a estupefacientes : previsiones de las necesidades mundiales para 1995, estadísticas para 1993, previsiones actualizadas al 31 de octubre de 1995				International Narcotics Control Board	Junta Internacional de Fiscalización de Estupefacientes	Organe international de contrôle des stupéfiants		
420237	E/INCB/1994/2/Supp.11	11176/387434	1995-01-01 00:00:00||1993-01-01 00:00:00	1995-01-01 0:00:00			ISSN 1013-8250		http://hdl.handle.net/11176/398416	English	Supplement no. 11 to narcotic drugs : estimated world requirements for 1995, statistics for 1993, estimates updated as of 30 November 1995					International Narcotics Control Board	Junta Internacional de Fiscalización de Estupefacientes	Organe international de contrôle des stupéfiants		
421359	E/INCB/1994/2/Supp.12	11176/387434	1995-01-01 00:00:00||1993-01-01 00:00:00	1995-01-01 0:00:00			ISSN 1013-8250		http://hdl.handle.net/11176/399538	Spanish		Suplemento n°. 12 a estupefacientes : previsiones de las necesidades mundiales para 1995, estadísticas para 1993, previsiones actualizadas al 31 de diciembre de 1995				International Narcotics Control Board	Junta Internacional de Fiscalización de Estupefacientes	Organe international de contrôle des stupéfiants		
418252	E/INCB/1994/2/Supp.2	11176/387434	1993-01-01 00:00:00||1995-01-01 00:00:00	1995-01-01 0:00:00			ISSN 1013-8250		http://hdl.handle.net/11176/396431	English	Supplement no. 02 to narcotic drugs : estimated world requirements for 1995, statistics for 1993, estimates updated as of 28 February 1995					International Narcotics Control Board	Junta Internacional de Fiscalización de Estupefacientes	Organe international de contrôle des stupéfiants		
421340	E/INCB/1994/2/Supp.3	11176/387434	1993-01-01 00:00:00||1995-01-01 00:00:00	1995-01-01 0:00:00			ISSN 1013-8250		http://hdl.handle.net/11176/399519	French			Supplément n° 3 à stupéfiants : évaluations des besoins du monde pour 1995, statistiques pour 1993, évaluations à jour au 31 mars 1995			International Narcotics Control Board	Junta Internacional de Fiscalización de Estupefacientes	Organe international de contrôle des stupéfiants		
421560	E/INCB/1994/2/Supp.4	11176/387434	1993-01-01 00:00:00||1995-01-01 00:00:00	1995-01-01 0:00:00			ISSN 1013-8250		http://hdl.handle.net/11176/399739	French			Supplément n° 4 à stupéfiants : évaluations des besoins du monde pour 1995, statistiques pour 1993, évaluations à jour au 30 avril 1995			International Narcotics Control Board	Junta Internacional de Fiscalización de Estupefacientes	Organe international de contrôle des stupéfiants		
419669	E/INCB/1994/2/Supp.5	11176/387434	1995-01-01 00:00:00||1993-01-01 00:00:00	1995-01-01 0:00:00			ISSN 1013-8250		http://hdl.handle.net/11176/397848	French			Supplément n° 5 à stupéfiants : évaluations des besoins du monde pour 1995, statistiques pour 1993, évaluations à jour au 30 mai 1995			International Narcotics Control Board	Junta Internacional de Fiscalización de Estupefacientes	Organe international de contrôle des stupéfiants		
421731	E/INCB/1994/2/Supp.6	11176/387434	1993-01-01 00:00:00||1995-01-01 00:00:00	1995-01-01 0:00:00			ISSN 1013-8250		http://hdl.handle.net/11176/399910	English	Supplement no. 06 to narcotic drugs : estimated world requirements for 1995, statistics for 1993, estimates updated as of 30 June 1995					International Narcotics Control Board	Junta Internacional de Fiscalización de Estupefacientes	Organe international de contrôle des stupéfiants		
419598	E/INCB/1994/2/Supp.7	11176/387434	1995-01-01 00:00:00||1993-01-01 00:00:00	1995-01-01 0:00:00			ISSN 1013-8250		http://hdl.handle.net/11176/397777	French			Supplément n°. 07 à stupéfiants : évaluations des besoins du monde pour 1995, statistiques pour 1993, évaluations à jour au 31 juillet 1995			International Narcotics Control Board	Junta Internacional de Fiscalización de Estupefacientes	Organe international de contrôle des stupéfiants		
422131	E/INCB/1994/2/Supp.8	11176/387434	1993-01-01 00:00:00||1995-01-01 00:00:00	1995-01-01 0:00:00			ISSN 1013-8250		http://hdl.handle.net/11176/400310	Spanish		Suplemento n°. 08 a estupefacientes : previsiones de las necesidades mundiales para 1995, estadísticas para 1993, previsiones actualizadas al 30 de agosto de 1995				International Narcotics Control Board	Junta Internacional de Fiscalización de Estupefacientes	Organe international de contrôle des stupéfiants		
420684	E/INCB/1994/2/Supp.9	11176/387434	1993-01-01 00:00:00||1995-01-01 00:00:00	1995-01-01 0:00:00			ISSN 1013-8250		http://hdl.handle.net/11176/398863	English	Supplement no. 09 to narcotic drugs : estimated world requirements for 1995, statistics for 1993, estimates updated as of 30 September 1995					International Narcotics Control Board	Junta Internacional de Fiscalización de Estupefacientes	Organe international de contrôle des stupéfiants		
418144	E/INCB/1994/3	11176/387434	1993-01-01 0:00:00	1994-01-01 0:00:00		ISBN 92-1-048059-7	ISSN 0253-9403		http://hdl.handle.net/11176/396323	Spanish		Sustancias sicotrópicas : estadísticas para 1993, previsiones de las necesidades anuales para fines médicos y científicos de las sustancias de las listas II, III y IV, autorizaciones de importación exigidas para las sustancias de las listas III y IV				International Narcotics Control Board	Junta Internacional de Fiscalización de Estupefacientes	Organe international de contrôle des stupéfiants		E/F/S.95.XI.2
418267	E/INCB/1994/4	11176/387434	1994-01-01 00:00:00||1988-01-01 00:00:00	1995-01-01 0:00:00					http://hdl.handle.net/11176/396446	English	Precursors and chemicals frequently used in the illicit manufacture of narcotic drugs and psychotropic substances : report of the International Narcotics Control Board for 1994 on the implementation of article 12 of the United Nations Convention against illicit traffic in narcotic drugs and psychotropic substances of 1988					International Narcotics Control Board				E.95.XI.1
418525	E/INCB/1994/4	11176/387434	1994-01-01 00:00:00||1988-01-01 00:00:00	1995-01-01 0:00:00					http://hdl.handle.net/11176/396704	French			Précurseurs et produits chimiques fréquemment utilisés dans la fabrication illicite de stupéfiants et de substances psychotropes : rapport de l' Organe international de contrôle des stupéfiants pour 1994 sur l'application de l'article 12 de la Convention des Nations Unies contre le trafic illicite de stupéfiants et de substances psychotropes de 1988					Organe international de contrôle des stupéfiants		F.95.XI.1
